posd32da

79.4,115.5,69.1,1554.1,133.1,41.4,77.7,1076.1,149.6,-79.3,119.7,502.4,129.6,-64.1,87.6
44.5,128.4,47.3,788.9,150.6,-30.9,103.6,1284.5,118.7,-50,86.1,699.2,147.6,-63.4,135
70.7,214.4,66.8,1666.3,161.8,-29.3,94.9,599.9,150.3,-63,109.2,354.4,125,-38.8,121.9
72.1,103.6,55.8,289.4,135.6,-21.7,76.5,564.5,131.2,-79.6,119.4,476.7,126.3,-63.4,110.2
74.8,100.5,62.2,273.9,160.6,-26.4,111.1,425.2,177.9,-75.5,101.9,461.4,117.2,-55,125.4
61.1,107,64.3,509.5,148,-20.3,88.9,372.3,128.6,-70,116.7,564.9,135.4,-62.2,123.4
73,106,62.7,1112.1,125.4,64.1,99.4,308.6,154,-92.1,126,398.3,141.7,-62.9,142.3
64.2,133,40,278.9,119.8,12.2,74.3,411.5,126.3,-56.5,127.2,379.1,127.6,-56.1,127.6
87.3,229.1,79.3,84.1,123.7,26.6,88.3,857.9,167.9,-79.9,109.4,648.8,116.9,-55.8,126.8
74.3,93.4,79.7,343.4,154.2,-20.8,108.6,554.1,196.3,-85.4,125.9,908.9,109.4,-55.3,130.4
