feel5454

163.8,-39.9,166.9,140.4,87.1,56.1,69.6,794.4,157.6,-79.1,120,74.8,132.2,-53.9,133.5
157.9,-63.4,109.4,106.5,85.8,43.4,83.7,304.3,156.9,-60.4,133.2,80.5,160,-31.7,124.1
162.3,-100.3,156.2,157.6,101.8,16.4,87.3,219,151.5,-61.9,131.7,124.1,129,-53,139.7
149,-79.9,119.5,104.7,78.7,35.7,97.1,179.1,164.8,-38.8,125.6,113.4,150.3,-51,151.9
174.3,-98.1,140.9,121.4,118.1,-20.8,61.3,249.3,165.4,-70.9,166.2,98.5,155.5,-75.3,137.9
151.8,-95.7,157.7,167.3,79.4,37.1,83.8,214.9,146.8,-62.2,152.7,82,142.6,-48,133.7
153.9,-97.2,134.2,95.9,102.1,330.6,93.6,447.3,149.5,-54.1,148.6,91,147.1,-51.8,148.3
209.7,-87.9,132.7,105,133.8,-6.8,87.9,290.3,166.3,-93.8,148.8,94.8,176.7,-89,156.5
148.6,-82.7,153.2,129.9,121.4,106.8,80.1,507.9,125.4,-68.1,130.8,152.6,109.7,-68.3,131.7
109.6,-79.9,133.3,123.6,60.7,57.4,100.8,201.6,150.7,-106.7,152.1,127.6,165.3,-76.4,159.4
