torkamat

63.7,71.3,117.5,1.6,83.9,840.7,93.9,41.3,96.9,57,95.1,1.3,66,131.3,78.9
81.3,20.6,78.2,34.3,100.3,588.2,70.6,52.1,87,33,103.8,1.7,66.8,158.7,79.4
109.8,27.6,101.1,2.6,68.1,76.5,87.1,48.1,95.8,74.3,99.9,0.9,69.4,187.3,78.8
87.1,15.3,78.6,27,78.5,272.5,77.3,-17.3,110.9,59.1,102.7,-25.6,93.3,149.5,70.2
87,50.6,77.7,25.1,96.1,270.3,84.2,1,85,57.4,86.3,2.3,76.8,140.9,78.6
70.5,28.4,79.3,1.6,84.8,96.6,80,23.5,78.9,56.6,84,1.7,92.6,140.5,79.1
93.9,88.4,85.8,2.8,75.3,679.9,63.6,87.9,72.1,52.3,80.2,27.5,78.3,172.5,70.9
84.7,35.9,78.8,66.3,78.9,214.3,78.6,49,78.7,52.7,94.5,3.7,89.3,275.7,23.3
93.6,88.2,94.8,28.9,94.6,119.4,77.6,20.4,87.2,63.3,77,37.6,88.1,127.7,86.2
94.8,127.7,85.5,1.6,68.4,300.6,102.7,65.3,78.5,63.9,84.6,1.7,82.1,128.5,78.8
