dopler47

102.4,17.9,78.9,601.2,154.6,-39.8,117.8,29.7,142.1,-54.7,166.8,693.7,115.1,-4.2,94.6
80.8,142,71.3,149.5,63,140.7,92.5,124.9,109,-53.8,134.7,199.2,78.4,73.1,78.1
96.2,145.9,56.7,150.2,54.7,121.8,95.9,58,151,-54.4,140.3,121.5,141.8,-30.1,117.5
109.7,111.1,62.2,140.6,70.5,145.3,93.9,96.2,148.4,-62.4,135.1,121.1,85,50.8,78.4
118.8,333.5,135.7,-48.4,117.5,253.7,72.1,251.8,101.5,-46.1,133.6,94.4,111.6,120.6,79
118.4,130,156.7,-3,100,114,116.6,74.9,150,-44.3,116.1,80.3,119.4,40.8,87.9
124.1,138.6,163.3,-54.3,110.1,117.7,96.6,39.2,150.1,-37.3,116,69.2,110.7,36.9,78.6
94.6,116.7,70.8,112.1,78.7,136.9,94.5,52.2,165.1,-21.4,116.7,93.5,87,140.5,68.7
84.1,85.6,125.9,-30.8,87.1,534.2,92.2,316.6,87.7,-40.6,142.5,82,94.8,149.2,71.6
104.2,348.2,125.3,-54.2,85.7,122.2,86.2,44.5,141.2,-44.9,125.8,76.2,104,34.6,71.8
