torkamat

70.7,78.4,71.5,76.3,102.5,306.4,93,58.6,103.8,264.3,108.9,4.2,88.7,182.7,70.2
60.2,46.4,63,147.3,114.8,171.7,38.2,274.6,88,95.1,78.8,102.9,122,107.8,114.8
78.7,60.7,83.3,64.3,78.1,202.9,97.2,19.2,95.2,127.1,94.6,54.4,139.6,305.9,71.2
54.5,65.7,55.5,210.5,88.5,214.2,87.1,62.6,118.5,212.6,78.8,223.7,142.3,140.8,79.1
75,148.5,86.5,441.6,79.7,569.5,118.4,29,107.6,401,99.3,75.7,110.4,248.5,69.5
65.3,50.1,63.2,268.1,85.5,294.2,79.3,70.1,117.7,128.3,70.6,65.7,109.5,242.8,88.3
75.8,45.3,80.4,611.9,86.1,170,47.4,350.8,102.1,109.2,86.9,55.2,94.5,193.7,75.6
70.6,52,78.2,212.1,86.7,246.1,74.7,56.8,103.1,302.4,109.1,11.7,90.1,198.6,73.6
54.9,304.7,86.7,239.3,86.9,133.9,95,101,135.1,308.2,112,28.1,118.7,182.2,95.3
62.7,69,64.1,190.5,86.3,436.3,67.8,95.4,104.5,509.6,95.5,20.4,151.5,72.6,95.3
64.9,49.6,87.3,70.5,54.6,206.9,79,65.3,110.6,128.5,69.3,45.6,125.8,122.3,78.6
