dubduk57

84.7,-21.4,124.2,-47,92.9,131.1,87,16.9,87,115.4,78,228.8,70,26.5,78.1
102.3,-0.4,149,-62.9,124.5,146.3,81.7,-1.7,76.9,115.2,69.5,179.4,70.2,27,77
101.1,-46.2,130.9,-37.6,85.2,120.4,79,37.9,78.2,124.8,70.4,271.7,62.4,193.6,70.3
92.2,-28.9,155.3,-39,85,340.7,79.1,22.3,102,71.9,77.9,191.4,70.6,15.7,53.2
97,-1.7,123.6,-36.7,84.6,220.7,86.4,51,77.9,991.2,63.1,341.8,87.5,-1.4,53.9
94.6,-1.5,102.2,-32.6,94.7,88.1,106.1,-1.6,67.9,109.6,70.2,381.6,61.7,77.1,86.7
96.1,-1.7,61.8,59.3,62.8,47.6,82,-1.9,77.1,117.7,94.4,235.8,63.1,63.2,63.1
96.2,-1.7,92.6,-39.1,93.1,91.4,84.9,-22,78,111.2,94.4,125.5,69.6,27.3,63
96.9,-1.3,92.2,0.6,61.2,77.6,86.1,15.9,62,130.8,78.2,191.7,62.6,27.3,78.1
88.2,-1.8,61.5,57.3,62.3,82,70,18.2,77.2,119.1,86.6,111.4,78.3,45.7,77.1
103.6,-0.8,114.6,-22.5,85.9,87.1,80.1,-1.5,62.3,104.2,69,140.9,60.5,33.9,77
83.5,-1.7,65.6,84.3,53.7,61.8,97.2,-2.1,85,136.7,93.3,105.8,44.7,59.8,78.6
64.6,42.1,79.1,95,53.6,56.1,70,21.2,61.5,133,69.3,146.7,46.9,77.5,70.4
70,15.8,70.9,98.6,54.5,84.3,70,27.3,94.1,95,85.9,93,77.4,45.8,71.6
95.8,-1.6,61.1,63.8,62,43.3,71.2,-0.8,85.5,129.9,85.4,86.1,80,81.2,61.8
88,-1.2,69.7,73.4,71,70.1,80.7,-1.4,77.2,148.6,76.7,240.7,62.1,78.8,70.7
85.6,21.6,62.2,91.3,61.4,66.2,63,25.1,79.1,116.8,85.4,130,71.3,66.8,69.9
87.9,-0.9,47.4,91.6,53,78.9,87,-0.5,70.5,122.9,77.8,144.1,85.7,99.9,62.2
80.3,-0.7,52.9,94.9,54.5,73.1,69.2,30.6,71,132.9,87,76.7,88,77.1,79
111.8,-1.4,61.7,75.1,70.4,52.1,80.5,-1.5,69.2,129.7,86.5,156.5,69.5,77.1,78.1
109.9,45,62,118,45.8,244.3,71.8,-0.8,77.7,123.1,61.5,199,37.2,112.9,86
95.7,-1.5,62.7,66.8,61.9,59.9,70.2,25.6,70.5,144.5,69,237.3,77.2,79.8,70.3
96.6,-1.5,61.9,101.7,54,44.2,78.4,23.9,62.4,123.2,70.2,133.2,62,77.7,70.6
78.5,17,61.2,73.8,54.5,52.1,87.2,-1.5,76.9,120.8,92.5,105.3,70,82.6,78.2
45.1,39.3,62,84.5,70.4,42,70.3,17.5,70.4,121.9,69.9,278,62.4,76.3,78.2
77.7,34.9,62.3,113.2,26.4,46.1,63.6,156.4,85.9,125.6,69.5,136.6,78.9,648.3,78.1
77.9,18.5,70.3,88.7,62.5,38,78.5,15.5,62.1,123.3,79.1,55,77.7,51.9,77.6
86.2,-0.6,61.9,59.5,99.3,0.8,78.4,18.7,70.4,131,69.6,263.8,62.1,63.2,68.9
78.2,18.6,70.2,72.8,75.6,1.1,68.5,39.5,67.9,110.2,70.1,318.7,62.4,46,78.2
93.7,-1.4,62.7,71.1,53.2,55.4,89.2,-1.8,69.4,121.7,94,111.7,62.3,64.1,70.2
93.9,30.5,69,79.3,70.4,35.8,70.4,26.7,54.5,113.1,77.5,208.9,62.9,40.9,62.8
62.1,48.8,70,77.7,54.1,61.9,88.9,-2.1,45.8,145.6,63.3,107.1,86.1,73.2,68.5
77.6,17.1,62.1,64.9,61.5,38,97.9,-2.3,60.4,131.6,86.1,60.7,78.5,57.5,78.3
77.9,20,68.6,86.4,70.2,48.9,77.9,19.1,77.4,142.7,93.9,47.3,69,54,70.4
77.7,25.4,85.7,82.6,61.8,40.7,61.5,22,70.7,140.4,85.8,60.2,70.2,94.1,78
85.8,30.4,70.4,82.7,69.3,0.5,93,16,78.2,128.4,94.4,94.3,68.7,50.9,71.2
85.8,16.2,62.5,88.8,62.6,42.9,54.7,25.1,72,131.5,86,76.6,72.1,91.9,78
62.9,25.2,69.6,55.2,70.5,32.4,70.4,27.6,77.8,124.6,77.6,118.7,78.5,110.4,69.3
85.8,16.1,61.8,47.9,70.8,40.2,70.2,26.7,70.6,130.8,86.4,58.2,74,77.3,63.2
86.4,21.9,85.8,47.3,78.2,23.1,88.7,-1.6,69,133.5,85.7,43.4,102.3,87.9,46.5
66.3,36.5,78.5,52.1,77.9,61.8,77.8,51.4,89,147.5,78.7,115,71.2,112.8,70.2
69.8,32.2,54.6,101.6,61,46.7,70.4,31.7,77.6,126.5,87.7,44.4,69.9,56.1,61.8
97.4,-2.2,60.5,91.8,53.6,53.9,62.8,22,77.8,121.8,79.4,63.2,62.7,69.4,78
70.5,21.1,62.3,70.3,59.8,32.4,53.8,32.7,70.8,125.5,78.2,55.5,63.8,82.1,78.3
69.8,23.4,62,70.4,54.5,42.5,78,27.6,76.2,127.8,70.4,50.9,78.2,77.2,70.3
72.9,15.8,76.6,55.1,70.6,27.1,70.3,34.7,61.8,148.7,70.2,41.4,77.8,89.6,70.1
77.3,16.5,69.7,119.6,62.6,32.7,54.3,50.3,77.9,159.7,29.5,645.6,61.5,262.1,62.6
94.7,29.7,70.4,79,62.4,25.4,104.6,-1.4,60.7,114.6,86.1,24.3,69.4,82.2,78.1
70.3,25.4,70.3,39.5,46.5,49.7,61.7,28,70.1,126.6,77.5,43,86.2,77.2,76.7
95.6,16.3,76,55.5,78.4,26.6,85.6,18.7,77.9,156.1,70.2,55.2,62.1,100.8,62.9
