posd32da

78.3,75.3,86.8,179.3,118.7,170.3,94.8,388.5,94.3,135,78.9,201.9,86.2,64.1,133.8
94.7,144.8,94.6,154.8,94.3,131.3,78.9,542.1,117.6,106,95.2,1262.9,142.3,0.5,116.4
70.8,82.4,102.3,131,87.4,183.4,102.4,493.4,110.9,135.2,102.4,267.8,117.7,39.3,110
71,104.8,94.3,121.5,110.1,456.1,102.9,465.6,132.3,0.7,109.2,255.6,102.1,77.3,110.5
78.4,126.6,109.5,198.4,86.8,184.2,104,206.3,86.6,129.9,79.5,298.2,79.4,111,127.4
86.1,61.5,103.9,153.7,110.4,136.3,141.4,213.5,86.4,142.7,86.1,382.2,133.5,-24,141.5
70.6,29.8,104.2,115.8,86.7,462.6,118.4,146.1,94.9,159.6,46.9,312.1,125.1,-15.8,117.6
71.5,57.6,111,97.9,126.6,19.8,153,143.6,93.5,117.9,95.3,458.5,173.2,-39.8,149.3
70.2,32.5,119.6,100.1,133.4,109.9,119.3,97.3,109.9,130.1,102.5,222.1,87.2,76.4,133.6
132.8,0.3,126.1,98.7,150.2,169.4,126.3,1207.7,103.4,146.9,117.8,144,140.7,0.8,172.8
85.6,-14.8,108.9,110.8,115,-3.1,100.7,218.9,86.8,119.9,93.6,191.7,125,-15.8,149.1
86.8,0.8,115.8,148.5,137,-2.8,61.7,401.9,86.2,117.1,86.6,187.3,141,2.4,59.1
94.5,24.9,118.6,68.3,144.8,-2.2,102.3,207.7,102.7,124.9,110.6,185.2,132.5,0.3,125.2
109.3,0.6,117.7,153.6,150.5,48.7,141.4,117.7,71.5,180.1,118.8,170.8,150.2,47.1,158.7
110.8,0.4,100.2,115.5,134.8,23.7,126.4,173.2,70.1,185.3,110.2,181,101.9,77.7,134.3
102.4,0.3,109.9,119.8,137,-2.1,93.9,177.8,94,137.8,126.2,157,141.3,0.4,117.4
85.5,0.1,46.9,268,144.7,-2.1,119,152.3,95.2,155.6,109.9,202.7,125.6,25.5,150.9
102.4,0.5,125.9,101.2,142.6,25.4,141.9,159.5,110.5,190.1,110.1,190.8,94.7,136.2,118.7
141.6,0.5,109.4,130,172.9,198.5,121,146.4,126.5,151.4,117.5,388.8,151,0.3,115.2
102.3,129.5,102.3,100.4,126.8,121.7,118.9,136.1,134.5,153.1,118.1,162.3,117.9,103.4,127
86.2,37.8,110.2,110.2,142,15.7,134.3,469,54.3,-53.4,53.4,1198.3,141.3,-23.5,148.9
92.7,-15.5,117.8,68.8,118.5,97.8,118.1,122.4,109.9,109,94.4,154.1,133.5,-24.2,141.6
93.8,0.7,92.7,113.8,126.7,39.5,118.4,177,86.6,113.6,94.5,156.5,125.3,-39.9,141.5
109.6,-15.9,109.8,106.3,148.5,-30.2,117.6,157.3,111.4,112.5,110.5,142.2,126.2,0.8,115.6
118,0.5,100.6,90.5,149,58.9,110.5,222.6,117.8,130.3,100.4,332.8,157.1,-15.5,117.6
110.6,0.4,116.3,83,149.4,-30,132.7,250.8,110.9,132.4,110.5,340.9,174.1,0.5,115.9
133.2,-23.6,125.4,108.9,143.9,-2,118.6,150.7,142.2,136.3,126.4,169.3,110.8,57.6,125.9
118.1,0.4,93,94.3,150.1,117.3,166.4,92.3,134.9,375.9,102.6,398.2,125.7,-15.8,133.5
117.1,-15.3,101.8,89.4,138,-3.6,118,150.6,134.4,160.3,126.1,166.5,124.9,155.8,167.8
109.5,0.3,93.5,103.8,136,-2,94.7,218.8,142.3,182.8,118.4,283.3,119.1,0.4,107.9
99.5,0.3,118.5,93,109.7,62,102.6,137.8,87,117.3,86,180,118.1,0.5,100.4
133.2,-23.6,157.9,40.1,164.9,-30.6,165.3,124.3,126.2,114.3,126.2,307.7,166.2,430.4,117.6
85.5,-23.1,126.4,93.9,136,-2.2,118,160.5,103.2,111.7,103.1,168.4,124.6,0.6,125.2
125.2,-15.4,117.4,147.3,142.3,15.6,150.9,183.3,109.9,133.7,118.1,282.4,141.7,0.6,123.8
117.3,-31.3,125.4,80.8,197.2,-70.2,181.5,100.2,174,121.7,158.3,502.9,117.8,-16.4,117.7
109.9,-15.3,109.4,120.7,169.6,-19.7,126.6,191.6,102.6,122,102.6,147.4,150.1,84,133.8
101.6,-23.3,125.5,68.6,151,15.1,166,99.5,142.7,212,119.9,289.2,132.5,0.4,116.1
118.2,-23.6,125.5,112,137.3,-3,118.1,212.6,94.3,142.2,102.4,114.3,118.6,128.2,102.6
109.4,-15.6,117.9,93.2,149.6,-22.5,117.1,169.9,118.9,141.1,110.4,137.8,126,111.7,110
101.6,-14.9,117.4,104.5,161.8,-3.1,109.7,361,110.5,122,110.2,142.4,142.7,35.9,174.9
125.7,-15.6,133.3,36,102.8,99.4,87.1,150.6,110.2,135.4,125.9,156.3,118.5,32.7,118.5
70.7,89.3,102.5,100.9,134.8,48.7,102.5,160.9,94,121.1,110.4,120.9,142.2,0.5,116.9
117.2,0.3,118,102,134.3,86.6,110.2,133.2,102.2,113.3,111.6,258.7,134.6,26.7,126.1
125.9,0.8,100.7,125.5,149.5,-37.9,141.4,181.3,93.4,126.4,116.4,99.5,94.2,187.9,101.7
134,0.8,92.4,127.2,142.3,189.1,133,177.7,134.7,130.1,110.5,317.4,141.3,0.3,101.2
100.9,-15,125.3,109.5,158.2,-23.2,141.2,185.9,86.9,411.7,142.3,250.2,174.5,0.3,108.2
110.6,-32.3,141.2,104.2,172.9,-30.3,141.4,179.3,110.7,146.4,119.7,137.9,126,108.6,110.5
101.1,-14.8,124.5,68.2,142,57.6,149.9,137.8,133.9,218.2,110.6,261,141.6,-16.2,109.4
109.6,-15.2,116.9,75.2,175.7,-1.5,78.1,132,102.7,145.3,110.5,104.6,118.4,80.3,103.5
141.3,-87,189.2,160.2,197.3,-38.4,125,257.8,126.3,194.2,126.9,349.4,141.2,-24,118.3
